question,department,question_clean,date,answer_type,question_number,refNo,deputy,deputy_source,language,raw_question,department_paper,source_question_paragraph,source_pq_paragraph
"790. Deputy Colm Burke asked the Minister for Social Protection the reason the long-term carer's credit can be counted towards the minimum pension requirements, but HCPS cannot; and to confirm in line with the Programme for Government the actions the Government is taking to amend the legislative provisions so that individuals who have given up their careers to care for others will not be disadvantaged in their old age. [65867/26]",Social,the minister for social protection the reason the long-term carer s credit can be counted towards the minimum pension requirements but hcps cannot and to confirm in line with the programme for government the actions the government is taking to amend the legislative provisions so that individuals who have given up their careers to care for others will not be disadvantaged in their old age 65867 26,2026-09-16,written,790,65867/26,Colm Burke,COLM BURKE,en,"To ask the Minister for Social Protection the reason the long-term carer's credit can be counted towards the minimum pension requirements, but HCPS cannot; and to confirm in line with the Programme for Government the actions the Government is taking to amend the legislative provisions so that individuals who have given up their careers to care for others will not be disadvantaged in their old age.",Social Protection,3211,3213
"791. Deputy Colm Burke asked the Minister for Social Protection the reason a person with 520 PRSI contributions may rely on the home caring periods scheme to increase their entitlement to a near full State pension (contributory), while a person with substantial HCPS but less than 520 PRSI contributions is denied any benefit from using the HCPS to meet the minimum requirement; and if he will explain the rationale behind this distinction. [65866/26]",Social,the minister for social protection the reason a person with 520 prsi contributions may rely on the home caring periods scheme to increase their entitlement to a near full state pension contributory while a person with substantial hcps but less than 520 prsi contributions is denied any benefit from using the hcps to meet the minimum requirement and if he will explain the rationale behind this distinction 65866 26,2026-09-16,written,791,65866/26,Colm Burke,COLM BURKE,en,"To ask the Minister for Social Protection the reason a person with 520 PRSI contributions may rely on the home caring periods scheme to increase their entitlement to a near full State pension (contributory), while a person with substantial HCPS but less than 520 PRSI contributions is denied any benefit from using the HCPS to meet the minimum requirement; and if he will explain the rationale behind this distinction.",Social Protection,3215,3217
"792. Deputy Colm Burke asked the Minister for Social Protection the statutory provision which explicitly excludes the home caring period scheme from being counted towards the minimum 520 contribution weeks required under the Social Welfare Consolidation Act 2005; and if no such provision exists, to explain the legal basis on which his Department excludes them. [65865/26]",Social,the minister for social protection the statutory provision which explicitly excludes the home caring period scheme from being counted towards the minimum 520 contribution weeks required under the social welfare consolidation act 2005 and if no such provision exists to explain the legal basis on which his department excludes them 65865 26,2026-09-16,written,792,65865/26,Colm Burke,COLM BURKE,en,"To ask the Minister for Social Protection the statutory provision which explicitly excludes the home caring period scheme from being counted towards the minimum 520 contribution weeks required under the Social Welfare Consolidation Act 2005; and if no such provision exists, to explain the legal basis on which his Department excludes them.",Social Protection,3219,3221
793. Deputy Richard Boyd Barrett asked the Minister for Social Protection the estimated full-year cost of abolishing the means test for social protection payments for disabled people and providing supports for all those who meet the criteria. [65830/26],Social,the minister for social protection the estimated full-year cost of abolishing the means test for social protection payments for disabled people and providing supports for all those who meet the criteria 65830 26,2026-09-16,written,793,65830/26,Richard Boyd Barrett,RICHARD BOYD BARRETT,en,To ask the Minister for Social Protection the estimated full-year cost of abolishing the means test for social protection payments for disabled people and providing supports for all those who meet the criteria.,Social Protection,3223,3225
794. Deputy Richard Boyd Barrett asked the Minister for Social Protection the estimated full-year cost of abolishing the means test for carer’s allowance and providing access to all who meet the other criteria. [65829/26],Social,the minister for social protection the estimated full-year cost of abolishing the means test for carer s allowance and providing access to all who meet the other criteria 65829 26,2026-09-16,written,794,65829/26,Richard Boyd Barrett,RICHARD BOYD BARRETT,en,To ask the Minister for Social Protection the estimated full-year cost of abolishing the means test for carer’s allowance and providing access to all who meet the other criteria.,Social Protection,3227,3229
795. Deputy Colm Burke asked the Minister for Social Protection the action that has been taken to date to examine what modifications or changes may be made to support women who currently fall outside the existing schemes to qualify for a State pension as per the Programme for Government commitment; and the further action that is proposed. [65885/26],Social,the minister for social protection the action that has been taken to date to examine what modifications or changes may be made to support women who currently fall outside the existing schemes to qualify for a state pension as per the programme for government commitment and the further action that is proposed 65885 26,2026-09-16,written,795,65885/26,Colm Burke,COLM BURKE,en,To ask the Minister for Social Protection the action that has been taken to date to examine what modifications or changes may be made to support women who currently fall outside the existing schemes to qualify for a State pension as per the Programme for Government commitment; and the further action that is proposed.,Social Protection,3231,3233
796. Deputy Colm Burke asked the Minister for Social Protection the reason a person (details supplied) is not entitled for a State pension (contributory) despite the fact that they provided care for their children in the home for a number of years; and if this case will be reviewed. [65882/26],Social,the minister for social protection the reason a person details supplied is not entitled for a state pension contributory despite the fact that they provided care for their children in the home for a number of years and if this case will be reviewed 65882 26,2026-09-16,written,796,65882/26,Colm Burke,COLM BURKE,en,To ask the Minister for Social Protection the reason a person (details supplied) is not entitled for a State pension (contributory) despite the fact that they provided care for their children in the home for a number of years; and if this case will be reviewed.,Social Protection,3235,3237
797. Deputy Colm Burke asked the Minister for Social Protection if a person (details supplied) would be entitled to receive another State payment given it was concluded that they do not qualify for the State pension (contributory); and if any such support would be available to them. [65884/26],Social,the minister for social protection if a person details supplied would be entitled to receive another state payment given it was concluded that they do not qualify for the state pension contributory and if any such support would be available to them 65884 26,2026-09-16,written,797,65884/26,Colm Burke,COLM BURKE,en,To ask the Minister for Social Protection if a person (details supplied) would be entitled to receive another State payment given it was concluded that they do not qualify for the State pension (contributory); and if any such support would be available to them.,Social Protection,3239,3241
"798. Deputy Richard Boyd Barrett asked the Minister for Social Protection the estimated full-year cost of increasing disability, blind pensions and invalidity pension to €350 per week. [65828/26]",Social,the minister for social protection the estimated full-year cost of increasing disability blind pensions and invalidity pension to 350 per week 65828 26,2026-09-16,written,798,65828/26,Richard Boyd Barrett,RICHARD BOYD BARRETT,en,"To ask the Minister for Social Protection the estimated full-year cost of increasing disability, blind pensions and invalidity pension to €350 per week.",Social Protection,3243,3245
"799. Deputy Richard Boyd Barrett asked the Minister for Social Protection the estimated full-year cost of increasing disability, blind pensions and invalidity pension to €375 per week. [65827/26]",Social,the minister for social protection the estimated full-year cost of increasing disability blind pensions and invalidity pension to 375 per week 65827 26,2026-09-16,written,799,65827/26,Richard Boyd Barrett,RICHARD BOYD BARRETT,en,"To ask the Minister for Social Protection the estimated full-year cost of increasing disability, blind pensions and invalidity pension to €375 per week.",Social Protection,3247,3249
"800. Deputy Ged Nash asked the Minister for Justice, Home Affairs and Migration if his Department can review a case (details supplied) where it appears that a systems error in INIS resulted in a case being prematurely closed, despite the applicant’s best efforts to supply the required information. [64173/26]",Justice,the minister for justice home affairs and migration if his department can review a case details supplied where it appears that a systems error in inis resulted in a case being prematurely closed despite the applicant s best efforts to supply the required information 64173 26,2026-09-16,written,800,64173/26,Ged Nash,GED NASH,en,"To ask the Minister for Justice, Home Affairs and Migration if his Department can review a case (details supplied) where it appears that a systems error in INIS resulted in a case being prematurely closed, despite the applicant’s best efforts to supply the required information.","Justice, Home Affairs and Migration",3254,3256
"801. Deputy Ged Nash asked the Minister for Justice, Home Affairs and Migration if there are plans to introduce an independent complaints, review or oversight mechanism for the administration of naturalisation applications. [64172/26]",Justice,the minister for justice home affairs and migration if there are plans to introduce an independent complaints review or oversight mechanism for the administration of naturalisation applications 64172 26,2026-09-16,written,801,64172/26,Ged Nash,GED NASH,en,"To ask the Minister for Justice, Home Affairs and Migration if there are plans to introduce an independent complaints, review or oversight mechanism for the administration of naturalisation applications.","Justice, Home Affairs and Migration",3258,3260
"802. Deputy Ged Nash asked the Minister for Justice, Home Affairs and Migration if he considers it appropriate that an INIS applicant's principal external remedy for an alleged administrative or procedural failure with their application is judicial review before the High Court. [64171/26]",Justice,the minister for justice home affairs and migration if he considers it appropriate that an inis applicant s principal external remedy for an alleged administrative or procedural failure with their application is judicial review before the high court 64171 26,2026-09-16,written,802,64171/26,Ged Nash,GED NASH,en,"To ask the Minister for Justice, Home Affairs and Migration if he considers it appropriate that an INIS applicant's principal external remedy for an alleged administrative or procedural failure with their application is judicial review before the High Court.","Justice, Home Affairs and Migration",3262,3264
"803. Deputy Ged Nash asked the Minister for Justice, Home Affairs and Migration the mechanism that exists for an INIS applicant to have an alleged systemic or procedural failure independently examined, where the complaint does not concern the Minister's substantive decision on citizenship; and if there is no such mechanism, if there are plans to establish one. [64170/26]",Justice,the minister for justice home affairs and migration the mechanism that exists for an inis applicant to have an alleged systemic or procedural failure independently examined where the complaint does not concern the minister s substantive decision on citizenship and if there is no such mechanism if there are plans to establish one 64170 26,2026-09-16,written,803,64170/26,Ged Nash,GED NASH,en,"To ask the Minister for Justice, Home Affairs and Migration the mechanism that exists for an INIS applicant to have an alleged systemic or procedural failure independently examined, where the complaint does not concern the Minister's substantive decision on citizenship; and if there is no such mechanism, if there are plans to establish one.","Justice, Home Affairs and Migration",3266,3268
"804. Deputy Ged Nash asked the Minister for Justice, Home Affairs and Migration the independent body that has oversight of the administrative procedures used in processing naturalisation applications. [64169/26]",Justice,the minister for justice home affairs and migration the independent body that has oversight of the administrative procedures used in processing naturalisation applications 64169 26,2026-09-16,written,804,64169/26,Ged Nash,GED NASH,en,"To ask the Minister for Justice, Home Affairs and Migration the independent body that has oversight of the administrative procedures used in processing naturalisation applications.","Justice, Home Affairs and Migration",3270,3272
"805. Deputy Ruth Coppinger asked the Minister for Justice, Home Affairs and Migration if he will supply a breakdown of the funding the various front-line organisations that support gender based violence victims/survivors receive from his Department; and if he will consider a significant increase of the funding in view of the vital service it provides. [64182/26]",Justice,the minister for justice home affairs and migration if he will supply a breakdown of the funding the various front-line organisations that support gender based violence victims survivors receive from his department and if he will consider a significant increase of the funding in view of the vital service it provides 64182 26,2026-09-16,written,805,64182/26,Ruth Coppinger,RUTH COPPINGER,en,"To ask the Minister for Justice, Home Affairs and Migration if he will supply a breakdown of the funding the various front-line organisations that support gender based violence victims/survivors receive from his Department; and if he will consider a significant increase of the funding in view of the vital service it provides.","Justice, Home Affairs and Migration",3274,3276
"806. Deputy Ken O'Flynn asked the Minister for Justice, Home Affairs and Migration in circumstances where the Irish Prison Service has not been established on a statutory basis, the person or body that constituted the 'relevant authority' under the Department of Finance Circular 22/2007 for determining an application by a prison officer for retirement on grounds of ill health since 2019; the authority to make the final decision vested or delegated; and if he will make a statement on the matter. [64177/26]",Justice,the minister for justice home affairs and migration in circumstances where the irish prison service has not been established on a statutory basis the person or body that constituted the relevant authority under the department of finance circular 22 2007 for determining an application by a prison officer for retirement on grounds of ill health since 2019 the authority to make the final decision vested or delegated and 64177 26,2026-09-16,written,806,64177/26,Ken O'Flynn,KEN O'FLYNN,en,"To ask the Minister for Justice, Home Affairs and Migration in circumstances where the Irish Prison Service has not been established on a statutory basis, the person or body that constituted the 'relevant authority' under the Department of Finance Circular 22/2007 for determining an application by a prison officer for retirement on grounds of ill health since 2019; the authority to make the final decision vested or delegated; and if he will make a statement on the matter.","Justice, Home Affairs and Migration",3278,3280
"807. Deputy Gary Gannon asked the Minister for Justice, Home Affairs and Migration the number of Garda vetting applications received and completed in 2024, 2025 and to date in 2026; the median processing time in each period; and the number of applications which took more than ten, 20 and 30 working days to complete, in tabular form. [64207/26]",Justice,the minister for justice home affairs and migration the number of garda vetting applications received and completed in 2024 2025 and to date in 2026 the median processing time in each period and the number of applications which took more than ten 20 and 30 working days to complete in tabular form 64207 26,2026-09-16,written,807,64207/26,Gary Gannon,GARY GANNON,en,"To ask the Minister for Justice, Home Affairs and Migration the number of Garda vetting applications received and completed in 2024, 2025 and to date in 2026; the median processing time in each period; and the number of applications which took more than ten, 20 and 30 working days to complete, in tabular form.","Justice, Home Affairs and Migration",3282,3284
"808. Deputy Gary Gannon asked the Minister for Justice, Home Affairs and Migration the number of people who were the subject of more than one Garda vetting application within a three-year period in 2024, 2025 and to date in 2026; the number who underwent vetting twice, three times or more during that period; and the sectors in which these repeat applications arose, if available. [64208/26]",Justice,the minister for justice home affairs and migration the number of people who were the subject of more than one garda vetting application within a three-year period in 2024 2025 and to date in 2026 the number who underwent vetting twice three times or more during that period and the sectors in which these repeat applications arose if available 64208 26,2026-09-16,written,808,64208/26,Gary Gannon,GARY GANNON,en,"To ask the Minister for Justice, Home Affairs and Migration the number of people who were the subject of more than one Garda vetting application within a three-year period in 2024, 2025 and to date in 2026; the number who underwent vetting twice, three times or more during that period; and the sectors in which these repeat applications arose, if available.","Justice, Home Affairs and Migration",3286,3288
"809. Deputy Gary Gannon asked the Minister for Justice, Home Affairs and Migration the number and proportion of operational members of An Garda Síochána who had completed training on the Health Diversion Approach prior to its commencement on 1 September 2026, broken down by Garda division; the nature and duration of that training; and the arrangements in place to train members who had not completed it before the commencement date. [64219/26]",Justice,the minister for justice home affairs and migration the number and proportion of operational members of an garda síochána who had completed training on the health diversion approach prior to its commencement on 1 september 2026 broken down by garda division the nature and duration of that training and the arrangements in place to train members who had not completed it before the commencement date 64219 26,2026-09-16,written,809,64219/26,Gary Gannon,GARY GANNON,en,"To ask the Minister for Justice, Home Affairs and Migration the number and proportion of operational members of An Garda Síochána who had completed training on the Health Diversion Approach prior to its commencement on 1 September 2026, broken down by Garda division; the nature and duration of that training; and the arrangements in place to train members who had not completed it before the commencement date.","Justice, Home Affairs and Migration",3290,3292
"810. Deputy Gary Gannon asked the Minister for Justice, Home Affairs and Migration the number of persons currently subject to the notification requirements of the Sex Offenders Act 2001; the number assessed as presenting a low, medium or high risk; the number who breached their notification requirements and whose whereabouts became unknown or who were convicted of a further sexual offence, in each of the past five years, in tabular form. [64229/26]",Justice,the minister for justice home affairs and migration the number of persons currently subject to the notification requirements of the sex offenders act 2001 the number assessed as presenting a low medium or high risk the number who breached their notification requirements and whose whereabouts became unknown or who were convicted of a further sexual offence in each of the past five years in tabular form 64229 26,2026-09-16,written,810,64229/26,Gary Gannon,GARY GANNON,en,"To ask the Minister for Justice, Home Affairs and Migration the number of persons currently subject to the notification requirements of the Sex Offenders Act 2001; the number assessed as presenting a low, medium or high risk; the number who breached their notification requirements and whose whereabouts became unknown or who were convicted of a further sexual offence, in each of the past five years, in tabular form.","Justice, Home Affairs and Migration",3294,3296
"811. Deputy Gary Gannon asked the Minister for Justice, Home Affairs and Migration whether his Department has examined the establishment of a publicly accessible, State-operated register of persons convicted of serious sexual offences not covered under the Domestic Violence Register; the principal constitutional, data-protection and human-rights issues identified; and whether he will publish any policy analysis undertaken. [64226/26]",Justice,the minister for justice home affairs and migration whether his department has examined the establishment of a publicly accessible state-operated register of persons convicted of serious sexual offences not covered under the domestic violence register the principal constitutional data-protection and human-rights issues identified and whether he will publish any policy analysis undertaken 64226 26,2026-09-16,written,811,64226/26,Gary Gannon,GARY GANNON,en,"To ask the Minister for Justice, Home Affairs and Migration whether his Department has examined the establishment of a publicly accessible, State-operated register of persons convicted of serious sexual offences not covered under the Domestic Violence Register; the principal constitutional, data-protection and human-rights issues identified; and whether he will publish any policy analysis undertaken.","Justice, Home Affairs and Migration",3298,3300
"812. Deputy Gary Gannon asked the Minister for Justice, Home Affairs and Migration the number of disclosures authorised under section 14E and publications authorised under section 14G of the Sex Offenders Act 2001, as amended, since those provisions commenced; the guidance applied by An Garda Síochána when deciding whether disclosure is necessary; and whether the operation and adequacy of these provisions have been reviewed. [64225/26]",Justice,the minister for justice home affairs and migration the number of disclosures authorised under section 14e and publications authorised under section 14g of the sex offenders act 2001 as amended since those provisions commenced the guidance applied by an garda síochána when deciding whether disclosure is necessary and whether the operation and adequacy of these provisions have been reviewed 64225 26,2026-09-16,written,812,64225/26,Gary Gannon,GARY GANNON,en,"To ask the Minister for Justice, Home Affairs and Migration the number of disclosures authorised under section 14E and publications authorised under section 14G of the Sex Offenders Act 2001, as amended, since those provisions commenced; the guidance applied by An Garda Síochána when deciding whether disclosure is necessary; and whether the operation and adequacy of these provisions have been reviewed.","Justice, Home Affairs and Migration",3302,3304
"813. Deputy George Lawlor asked the Minister for Justice, Home Affairs and Migration the number of appeals submitted for penalty points fines issued at two locations (details supplied); and the number of appeals that were successful. [64140/26]",Justice,the minister for justice home affairs and migration the number of appeals submitted for penalty points fines issued at two locations details supplied and the number of appeals that were successful 64140 26,2026-09-16,written,813,64140/26,George Lawlor,GEORGE LAWLOR,en,"To ask the Minister for Justice, Home Affairs and Migration the number of appeals submitted for penalty points fines issued at two locations (details supplied); and the number of appeals that were successful.","Justice, Home Affairs and Migration",3306,3308
"814. Deputy Eoin Hayes asked the Minister for Justice, Home Affairs and Migration the number of interventions made in Dublin, by area within Dublin, and by age in each of the years from 2015 to 2025, in tabular form; and if he will make a statement on the matter. [64132/26]",Justice,the minister for justice home affairs and migration the number of interventions made in dublin by area within dublin and by age in each of the years from 2015 to 2025 in tabular form and 64132 26,2026-09-16,written,814,64132/26,Eoin Hayes,EOIN HAYES,en,"To ask the Minister for Justice, Home Affairs and Migration the number of interventions made in Dublin, by area within Dublin, and by age in each of the years from 2015 to 2025, in tabular form; and if he will make a statement on the matter.","Justice, Home Affairs and Migration",3310,3312
"815. Deputy Carol Nolan asked the Minister for Justice, Home Affairs and Migration the extent to which he has implemented the recommendations of the Comptroller and Auditor General’s 2024 report on IPAS contracting, particularly regarding proof of ownership, fire certification, insurance documentation, and planning compliance; and if he will make a statement on the matter. [64240/26]",Justice,the minister for justice home affairs and migration the extent to which he has implemented the recommendations of the comptroller and auditor general s 2024 report on ipas contracting particularly regarding proof of ownership fire certification insurance documentation and planning compliance and 64240 26,2026-09-16,written,815,64240/26,Carol Nolan,CAROL NOLAN,en,"To ask the Minister for Justice, Home Affairs and Migration the extent to which he has implemented the recommendations of the Comptroller and Auditor General’s 2024 report on IPAS contracting, particularly regarding proof of ownership, fire certification, insurance documentation, and planning compliance; and if he will make a statement on the matter.","Justice, Home Affairs and Migration",3314,3316
"816. Deputy Carol Nolan asked the Minister for Justice, Home Affairs and Migration the measures he has introduced to prevent the awarding or renewal of IPAS contracts to companies whose directors or beneficial owners have been associated with criminal gangs, including those implicated in the Drogheda feud; and if he will make a statement on the matter. [64239/26]",Justice,the minister for justice home affairs and migration the measures he has introduced to prevent the awarding or renewal of ipas contracts to companies whose directors or beneficial owners have been associated with criminal gangs including those implicated in the drogheda feud and 64239 26,2026-09-16,written,816,64239/26,Carol Nolan,CAROL NOLAN,en,"To ask the Minister for Justice, Home Affairs and Migration the measures he has introduced to prevent the awarding or renewal of IPAS contracts to companies whose directors or beneficial owners have been associated with criminal gangs, including those implicated in the Drogheda feud; and if he will make a statement on the matter.","Justice, Home Affairs and Migration",3318,3320
"817. Deputy Carol Nolan asked the Minister for Justice, Home Affairs and Migration the number of IPAS contracts currently under review or terminated due to concerns relating to ownership structures, undisclosed overseas funding sources, or links to organised criminality, as highlighted in recent media reporting; and if he will make a statement on the matter. [64238/26]",Justice,the minister for justice home affairs and migration the number of ipas contracts currently under review or terminated due to concerns relating to ownership structures undisclosed overseas funding sources or links to organised criminality as highlighted in recent media reporting and 64238 26,2026-09-16,written,817,64238/26,Carol Nolan,CAROL NOLAN,en,"To ask the Minister for Justice, Home Affairs and Migration the number of IPAS contracts currently under review or terminated due to concerns relating to ownership structures, undisclosed overseas funding sources, or links to organised criminality, as highlighted in recent media reporting; and if he will make a statement on the matter.","Justice, Home Affairs and Migration",3322,3324
"818. Deputy Carol Nolan asked the Minister for Justice, Home Affairs and Migration the steps he is taking to ensure that companies awarded International Protection Accommodation Service (IPAS) contracts are subject to full criminal background and financial probity checks, in view of recent reports that contracts were previously issued to entities linked to individuals investigated by the Criminal Assets Bureau and the UK Assets Recovery Agency; and if he will make a statement on the matter. [64237/26]",Justice,the minister for justice home affairs and migration the steps he is taking to ensure that companies awarded international protection accommodation service ipas contracts are subject to full criminal background and financial probity checks in view of recent reports that contracts were previously issued to entities linked to individuals investigated by the criminal assets bureau and the uk assets recovery agency and 64237 26,2026-09-16,written,818,64237/26,Carol Nolan,CAROL NOLAN,en,"To ask the Minister for Justice, Home Affairs and Migration the steps he is taking to ensure that companies awarded International Protection Accommodation Service (IPAS) contracts are subject to full criminal background and financial probity checks, in view of recent reports that contracts were previously issued to entities linked to individuals investigated by the Criminal Assets Bureau and the UK Assets Recovery Agency; and if he will make a statement on the matter.","Justice, Home Affairs and Migration",3326,3328
"819. Deputy Carol Nolan asked the Minister for Justice, Home Affairs and Migration the number of legacy IPAS contracts that have been renewed despite documented lapses in planning permission, fire safety certification, or insurance compliance; the rationale for allowing such renewals; and if he will make a statement on the matter. [64241/26]",Justice,the minister for justice home affairs and migration the number of legacy ipas contracts that have been renewed despite documented lapses in planning permission fire safety certification or insurance compliance the rationale for allowing such renewals and 64241 26,2026-09-16,written,819,64241/26,Carol Nolan,CAROL NOLAN,en,"To ask the Minister for Justice, Home Affairs and Migration the number of legacy IPAS contracts that have been renewed despite documented lapses in planning permission, fire safety certification, or insurance compliance; the rationale for allowing such renewals; and if he will make a statement on the matter.","Justice, Home Affairs and Migration",3330,3332
"820. Deputy Barry Heneghan asked the Minister for Justice, Home Affairs and Migration the number of garda interviews of persons in custody that have taken place in Garda stations since 1 July 2026 without the accused having consultation or representation by defence solicitors. [64128/26]",Justice,the minister for justice home affairs and migration the number of garda interviews of persons in custody that have taken place in garda stations since 1 july 2026 without the accused having consultation or representation by defence solicitors 64128 26,2026-09-16,written,820,64128/26,Barry Heneghan,BARRY HENEGHAN,en,"To ask the Minister for Justice, Home Affairs and Migration the number of garda interviews of persons in custody that have taken place in Garda stations since 1 July 2026 without the accused having consultation or representation by defence solicitors.","Justice, Home Affairs and Migration",3334,3336
"821. Deputy Niall Collins asked the Minister for Justice, Home Affairs and Migration when a service provider will receive payment due (details supplied); and if he will make a statement on the matter. [64351/26]",Justice,the minister for justice home affairs and migration when a service provider will receive payment due details supplied and 64351 26,2026-09-16,written,821,64351/26,Niall Collins,NIALL COLLINS,en,"To ask the Minister for Justice, Home Affairs and Migration when a service provider will receive payment due (details supplied); and if he will make a statement on the matter.","Justice, Home Affairs and Migration",3338,3340
"822. Deputy Louis O'Hara asked the Minister for Justice, Home Affairs and Migration the number of actioned Garda transfer requests (D19 applications) across the State in each of the past five years to date in 2026, in tabular form. [64304/26]",Justice,the minister for justice home affairs and migration the number of actioned garda transfer requests d19 applications across the state in each of the past five years to date in 2026 in tabular form 64304 26,2026-09-16,written,822,64304/26,Louis O'Hara,LOUIS O'HARA,en,"To ask the Minister for Justice, Home Affairs and Migration the number of actioned Garda transfer requests (D19 applications) across the State in each of the past five years to date in 2026, in tabular form.","Justice, Home Affairs and Migration",3342,3344
"823. Deputy Louis O'Hara asked the Minister for Justice, Home Affairs and Migration the number of Gardaí transferred into the Galway division in 2022, 2023, 2024 and 2025; and the districts and stations these Gardaí were assigned to as part of these transfers, in tabular form. [64296/26]",Justice,the minister for justice home affairs and migration the number of gardaí transferred into the galway division in 2022 2023 2024 and 2025 and the districts and stations these gardaí were assigned to as part of these transfers in tabular form 64296 26,2026-09-16,written,823,64296/26,Louis O'Hara,LOUIS O'HARA,en,"To ask the Minister for Justice, Home Affairs and Migration the number of Gardaí transferred into the Galway division in 2022, 2023, 2024 and 2025; and the districts and stations these Gardaí were assigned to as part of these transfers, in tabular form.","Justice, Home Affairs and Migration",3346,3348
"824. Deputy Louis O'Hara asked the Minister for Justice, Home Affairs and Migration the number of Gardaí transferred out of the Galway division in 2022, 2023, 2024, 2025; the districts and stations these Gardaí were removed from as part of these transfers; and the division they were transferred to, in tabular form. [64295/26]",Justice,the minister for justice home affairs and migration the number of gardaí transferred out of the galway division in 2022 2023 2024 2025 the districts and stations these gardaí were removed from as part of these transfers and the division they were transferred to in tabular form 64295 26,2026-09-16,written,824,64295/26,Louis O'Hara,LOUIS O'HARA,en,"To ask the Minister for Justice, Home Affairs and Migration the number of Gardaí transferred out of the Galway division in 2022, 2023, 2024, 2025; the districts and stations these Gardaí were removed from as part of these transfers; and the division they were transferred to, in tabular form.","Justice, Home Affairs and Migration",3350,3352
"825. Deputy Shónagh Ní Raghallaigh asked the Minister for Justice, Home Affairs and Migration whether the education bond scheme has a restriction in place regarding the nationality of applicants. [64407/26]",Justice,the minister for justice home affairs and migration whether the education bond scheme has a restriction in place regarding the nationality of applicants 64407 26,2026-09-16,written,825,64407/26,Shónagh Ní Raghallaigh,SHÓNAGH NÍ RAGHALLAIGH,en,"To ask the Minister for Justice, Home Affairs and Migration whether the education bond scheme has a restriction in place regarding the nationality of applicants.","Justice, Home Affairs and Migration",3354,3356
"826. Deputy Shónagh Ní Raghallaigh asked the Minister for Justice, Home Affairs and Migration whether the education bond scheme, which may be used by certain students as an alternative to bank statements for demonstrating financial means, permits the bond to be paid by a third party on behalf of a student visa applicant; and whether there are restrictions regarding the residence or nationality of such third-party funders. [64405/26]",Justice,the minister for justice home affairs and migration whether the education bond scheme which may be used by certain students as an alternative to bank statements for demonstrating financial means permits the bond to be paid by a third party on behalf of a student visa applicant and whether there are restrictions regarding the residence or nationality of such third-party funders 64405 26,2026-09-16,written,826,64405/26,Shónagh Ní Raghallaigh,SHÓNAGH NÍ RAGHALLAIGH,en,"To ask the Minister for Justice, Home Affairs and Migration whether the education bond scheme, which may be used by certain students as an alternative to bank statements for demonstrating financial means, permits the bond to be paid by a third party on behalf of a student visa applicant; and whether there are restrictions regarding the residence or nationality of such third-party funders.","Justice, Home Affairs and Migration",3358,3360
"827. Deputy Paula Butterly asked the Minister for Justice, Home Affairs and Migration if he will provide measurable evidence demonstrating the actual changes for a victim of domestic violence seeking immediate protection and support in Ireland today as a direct consequence of the establishment of Cuan. [64424/26]",Justice,the minister for justice home affairs and migration if he will provide measurable evidence demonstrating the actual changes for a victim of domestic violence seeking immediate protection and support in ireland today as a direct consequence of the establishment of cuan 64424 26,2026-09-16,written,827,64424/26,Paula Butterly,PAULA BUTTERLY,en,"To ask the Minister for Justice, Home Affairs and Migration if he will provide measurable evidence demonstrating the actual changes for a victim of domestic violence seeking immediate protection and support in Ireland today as a direct consequence of the establishment of Cuan.","Justice, Home Affairs and Migration",3362,3364
"828. Deputy Paula Butterly asked the Minister for Justice, Home Affairs and Migration the measures being incorporated to ensure victims and survivors of domestic violence have safe, private, trauma-informed and appropriately separated facilities, including secure waiting areas so that victims are not required to wait in close proximity to alleged perpetrators in the new Dublin Family Courts; the dedicated facilities and supports that will be provided for victims of domestic violence and their children; and the consultation that has taken place directly with victims and survivors in the design and planned operation of the new complex. [64423/26]",Justice,the minister for justice home affairs and migration the measures being incorporated to ensure victims and survivors of domestic violence have safe private trauma-informed and appropriately separated facilities including secure waiting areas so that victims are not required to wait in close proximity to alleged perpetrators in the new dublin family courts the dedicated facilities and supports that will be provided for victims of domestic violence and their children and the consultation that has taken place directly with victims and survivors in the design and planned operation of the new complex 64423 26,2026-09-16,written,828,64423/26,Paula Butterly,PAULA BUTTERLY,en,"To ask the Minister for Justice, Home Affairs and Migration the measures being incorporated to ensure victims and survivors of domestic violence have safe, private, trauma-informed and appropriately separated facilities, including secure waiting areas so that victims are not required to wait in close proximity to alleged perpetrators in the new Dublin Family Courts; the dedicated facilities and supports that will be provided for victims of domestic violence and their children; and the consultation that has taken place directly with victims and survivors in the design and planned operation of the new complex.","Justice, Home Affairs and Migration",3366,3368
