question,department,question_clean,date,answer_type,question_number,refNo,deputy,deputy_source,language,raw_question,department_paper,source_question_paragraph,source_pq_paragraph
"381. Deputy Paul Lawless asked the Minister for Justice, Home Affairs and Migration the number of judicial reviews that were undertaken by asylum seekers against IPAT rulings for each of the past five years; the cost to the State in terms of free legal aid for those taking the judicial reviews and also for those defending against these judicial reviews, for each of the past five years. [67700/26]",Justice,the minister for justice home affairs and migration the number of judicial reviews that were undertaken by asylum seekers against ipat rulings for each of the past five years the cost to the state in terms of free legal aid for those taking the judicial reviews and also for those defending against these judicial reviews for each of the past five years 67700 26,2026-09-24,written,381,67700/26,Paul Lawless,PAUL LAWLESS,en,"To ask the Minister for Justice, Home Affairs and Migration the number of judicial reviews that were undertaken by asylum seekers against IPAT rulings for each of the past five years; the cost to the State in terms of free legal aid for those taking the judicial reviews and also for those defending against these judicial reviews, for each of the past five years.","Justice, Home Affairs and Migration",1596,1598
"382. Deputy Shay Brennan asked the Minister for Justice, Home Affairs and Migration the position regarding join family visa applications (details supplied). [67813/26]",Justice,the minister for justice home affairs and migration the position regarding join family visa applications details supplied 67813 26,2026-09-24,written,382,67813/26,Shay Brennan,SHAY BRENNAN,en,"To ask the Minister for Justice, Home Affairs and Migration the position regarding join family visa applications (details supplied).","Justice, Home Affairs and Migration",1600,1602
"383. Deputy Paul Lawless asked the Minister for Justice, Home Affairs and Migration the current Garda strength assigned to the Mayo Garda Division, including community policing personnel; the number of Garda vacancies in the division; and if he will make a statement on the matter. [67828/26]",Justice,the minister for justice home affairs and migration the current garda strength assigned to the mayo garda division including community policing personnel the number of garda vacancies in the division and 67828 26,2026-09-24,written,383,67828/26,Paul Lawless,PAUL LAWLESS,en,"To ask the Minister for Justice, Home Affairs and Migration the current Garda strength assigned to the Mayo Garda Division, including community policing personnel; the number of Garda vacancies in the division; and if he will make a statement on the matter.","Justice, Home Affairs and Migration",1604,1606
"384. Deputy Paul Lawless asked the Minister for Justice, Home Affairs and Migration the measures being taken to address repeat offending and anti social behaviour in towns and rural communities; the number of persons convicted of repeat theft and public order offences in each of the past five years; and if he will make a statement on the matter. [67827/26]",Justice,the minister for justice home affairs and migration the measures being taken to address repeat offending and anti social behaviour in towns and rural communities the number of persons convicted of repeat theft and public order offences in each of the past five years and 67827 26,2026-09-24,written,384,67827/26,Paul Lawless,PAUL LAWLESS,en,"To ask the Minister for Justice, Home Affairs and Migration the measures being taken to address repeat offending and anti social behaviour in towns and rural communities; the number of persons convicted of repeat theft and public order offences in each of the past five years; and if he will make a statement on the matter.","Justice, Home Affairs and Migration",1608,1610
"385. Deputy Emer Currie asked the Minister for Justice, Home Affairs and Migration the reason the Garda vetting process does not allow for Northern Ireland to be selected as a birthplace, given Northern Ireland is recognised as an identity in the Northern Ireland census; whether he will change it for persons who do not consider themselves as primarily Irish or British but Northern Irish; whether this has changed since the introduction of the ECRIS (European Criminal Records Information System); and whether he considers it acceptable that 20 additional days are required in the vetting process for people who include an address for Northern Ireland. [67898/26]",Justice,the minister for justice home affairs and migration the reason the garda vetting process does not allow for northern ireland to be selected as a birthplace given northern ireland is recognised as an identity in the northern ireland census whether he will change it for persons who do not consider themselves as primarily irish or british but northern irish whether this has changed since the introduction of the ecris european criminal records information system and whether he considers it acceptable that 20 additional days are required in the vetting process for people who include an address for northern ireland 67898 26,2026-09-24,written,385,67898/26,Emer Currie,EMER CURRIE,en,"To ask the Minister for Justice, Home Affairs and Migration the reason the Garda vetting process does not allow for Northern Ireland to be selected as a birthplace, given Northern Ireland is recognised as an identity in the Northern Ireland census; whether he will change it for persons who do not consider themselves as primarily Irish or British but Northern Irish; whether this has changed since the introduction of the ECRIS (European Criminal Records Information System); and whether he considers it acceptable that 20 additional days are required in the vetting process for people who include an address for Northern Ireland.","Justice, Home Affairs and Migration",1612,1614
"386. Deputy Paul Lawless asked the Minister for Justice, Home Affairs and Migration To ask the Minister for Justice, Home Affairs and Migration if the Department, or any agency under the Department's aegis, funds, part-funds, or reimburses driving lessons, driving instructor fees, or driving test fees for asylum seekers or refugees; if so, the name of the scheme, its eligibility criteria, the total spend in each year since the scheme began, and the number of individuals assisted in each year; and if he will make a statement on the matter. [67734/26]",Justice,the minister for justice home affairs and migration to ask the minister for justice home affairs and migration if the department or any agency under the department s aegis funds part-funds or reimburses driving lessons driving instructor fees or driving test fees for asylum seekers or refugees if so the name of the scheme its eligibility criteria the total spend in each year since the scheme began and the number of individuals assisted in each year and 67734 26,2026-09-24,written,386,67734/26,Paul Lawless,PAUL LAWLESS,en,"To ask the Minister for Justice, Home Affairs and Migration To ask the Minister for Justice, Home Affairs and Migration if the Department, or any agency under the Department's aegis, funds, part-funds, or reimburses driving lessons, driving instructor fees, or driving test fees for asylum seekers or refugees; if so, the name of the scheme, its eligibility criteria, the total spend in each year since the scheme began, and the number of individuals assisted in each year; and if he will make a statement on the matter.","Justice, Home Affairs and Migration",1616,1618
"387. Deputy Ken O'Flynn asked the Minister for Justice, Home Affairs and Migration the number of incidents of criminal damage, arson and threats to kill or cause serious harm recorded in the Cork City division in each of the years 2021 to 2025 and to date in 2026 that were assessed as connected to the collection or enforcement of drug-related debts; and if he will make a statement on the matter. [67945/26]",Justice,the minister for justice home affairs and migration the number of incidents of criminal damage arson and threats to kill or cause serious harm recorded in the cork city division in each of the years 2021 to 2025 and to date in 2026 that were assessed as connected to the collection or enforcement of drug-related debts and 67945 26,2026-09-24,written,387,67945/26,Ken O'Flynn,KEN O'FLYNN,en,"To ask the Minister for Justice, Home Affairs and Migration the number of incidents of criminal damage, arson and threats to kill or cause serious harm recorded in the Cork City division in each of the years 2021 to 2025 and to date in 2026 that were assessed as connected to the collection or enforcement of drug-related debts; and if he will make a statement on the matter.","Justice, Home Affairs and Migration",1620,1622
"388. Deputy Ken O'Flynn asked the Minister for Justice, Home Affairs and Migration the number of reports made under the Drug Related Intimidation Reporting Programme in each of the years 2021 to 2025 and to date in 2026, by Garda division, with a specific breakdown for the Cork City and Cork/Kerry divisions; and if he will make a statement on the matter. [67937/26]",Justice,the minister for justice home affairs and migration the number of reports made under the drug related intimidation reporting programme in each of the years 2021 to 2025 and to date in 2026 by garda division with a specific breakdown for the cork city and cork kerry divisions and 67937 26,2026-09-24,written,388,67937/26,Ken O'Flynn,KEN O'FLYNN,en,"To ask the Minister for Justice, Home Affairs and Migration the number of reports made under the Drug Related Intimidation Reporting Programme in each of the years 2021 to 2025 and to date in 2026, by Garda division, with a specific breakdown for the Cork City and Cork/Kerry divisions; and if he will make a statement on the matter.","Justice, Home Affairs and Migration",1624,1626
"389. Deputy Ken O'Flynn asked the Minister for Justice, Home Affairs and Migration the number of persons refused leave to land at each airport in the State outside Dublin Airport in 2024, 2025 and to date in 2026, in tabular form; and if he will make a statement on the matter. [67936/26]",Justice,the minister for justice home affairs and migration the number of persons refused leave to land at each airport in the state outside dublin airport in 2024 2025 and to date in 2026 in tabular form and 67936 26,2026-09-24,written,389,67936/26,Ken O'Flynn,KEN O'FLYNN,en,"To ask the Minister for Justice, Home Affairs and Migration the number of persons refused leave to land at each airport in the State outside Dublin Airport in 2024, 2025 and to date in 2026, in tabular form; and if he will make a statement on the matter.","Justice, Home Affairs and Migration",1628,1630
"390. Deputy Ken O'Flynn asked the Minister for Justice, Home Affairs and Migration the current whole-time-equivalent strength of the divisional drugs units in the Cork City and Cork/Kerry divisions in each of the years 2021 to 2025 and to date in 2026; and if he will make a statement on the matter. [67944/26]",Justice,the minister for justice home affairs and migration the current whole-time-equivalent strength of the divisional drugs units in the cork city and cork kerry divisions in each of the years 2021 to 2025 and to date in 2026 and 67944 26,2026-09-24,written,390,67944/26,Ken O'Flynn,KEN O'FLYNN,en,"To ask the Minister for Justice, Home Affairs and Migration the current whole-time-equivalent strength of the divisional drugs units in the Cork City and Cork/Kerry divisions in each of the years 2021 to 2025 and to date in 2026; and if he will make a statement on the matter.","Justice, Home Affairs and Migration",1632,1634
"391. Deputy Ken O'Flynn asked the Minister for Justice, Home Affairs and Migration the arrangements in place to ensure that every arriving international flight at airports outside Dublin is met by an immigration officer; the number of arriving international flights at Kerry Airport in 2025 and to date in 2026 that were not met by an immigration officer; and if he will make a statement on the matter. [67934/26]",Justice,the minister for justice home affairs and migration the arrangements in place to ensure that every arriving international flight at airports outside dublin is met by an immigration officer the number of arriving international flights at kerry airport in 2025 and to date in 2026 that were not met by an immigration officer and 67934 26,2026-09-24,written,391,67934/26,Ken O'Flynn,KEN O'FLYNN,en,"To ask the Minister for Justice, Home Affairs and Migration the arrangements in place to ensure that every arriving international flight at airports outside Dublin is met by an immigration officer; the number of arriving international flights at Kerry Airport in 2025 and to date in 2026 that were not met by an immigration officer; and if he will make a statement on the matter.","Justice, Home Affairs and Migration",1636,1638
"392. Deputy Ken O'Flynn asked the Minister for Justice, Home Affairs and Migration the number of Garda National Immigration Bureau immigration officers assigned to each airport in the State outside Dublin Airport, namely Cork, Shannon, Kerry, Knock and Donegal; if each of these airports has immigration officer coverage for all arriving international flights; and if he will make a statement on the matter. [67933/26]",Justice,the minister for justice home affairs and migration the number of garda national immigration bureau immigration officers assigned to each airport in the state outside dublin airport namely cork shannon kerry knock and donegal if each of these airports has immigration officer coverage for all arriving international flights and 67933 26,2026-09-24,written,392,67933/26,Ken O'Flynn,KEN O'FLYNN,en,"To ask the Minister for Justice, Home Affairs and Migration the number of Garda National Immigration Bureau immigration officers assigned to each airport in the State outside Dublin Airport, namely Cork, Shannon, Kerry, Knock and Donegal; if each of these airports has immigration officer coverage for all arriving international flights; and if he will make a statement on the matter.","Justice, Home Affairs and Migration",1640,1642
"393. Deputy Ken O'Flynn asked the Minister for Justice, Home Affairs and Migration the number of nominated Garda Inspectors currently assigned to the Drug Related Intimidation Reporting Programme in the Cork City and Cork/Kerry divisions; and if he will make a statement on the matter. [67942/26]",Justice,the minister for justice home affairs and migration the number of nominated garda inspectors currently assigned to the drug related intimidation reporting programme in the cork city and cork kerry divisions and 67942 26,2026-09-24,written,393,67942/26,Ken O'Flynn,KEN O'FLYNN,en,"To ask the Minister for Justice, Home Affairs and Migration the number of nominated Garda Inspectors currently assigned to the Drug Related Intimidation Reporting Programme in the Cork City and Cork/Kerry divisions; and if he will make a statement on the matter.","Justice, Home Affairs and Migration",1644,1646
"394. Deputy Ken O'Flynn asked the Minister for Justice, Home Affairs and Migration the number of cases referred by An Garda Síochána to the Criminal Assets Bureau arising from drug-related debt enforcement and intimidation in each of the years 2021 to 2025 and to date in 2026; and if he will make a statement on the matter. [67948/26]",Justice,the minister for justice home affairs and migration the number of cases referred by an garda síochána to the criminal assets bureau arising from drug-related debt enforcement and intimidation in each of the years 2021 to 2025 and to date in 2026 and 67948 26,2026-09-24,written,394,67948/26,Ken O'Flynn,KEN O'FLYNN,en,"To ask the Minister for Justice, Home Affairs and Migration the number of cases referred by An Garda Síochána to the Criminal Assets Bureau arising from drug-related debt enforcement and intimidation in each of the years 2021 to 2025 and to date in 2026; and if he will make a statement on the matter.","Justice, Home Affairs and Migration",1648,1650
"395. Deputy Ken O'Flynn asked the Minister for Justice, Home Affairs and Migration to set out the process by which the Special Rapporteur on Racial Equality and Racism was appointed; the term of the appointment; and whether the role is established on a statutory or an administrative basis. [67966/26]",Justice,the minister for justice home affairs and migration to set out the process by which the special rapporteur on racial equality and racism was appointed the term of the appointment and whether the role is established on a statutory or an administrative basis 67966 26,2026-09-24,written,395,67966/26,Ken O'Flynn,KEN O'FLYNN,en,"To ask the Minister for Justice, Home Affairs and Migration to set out the process by which the Special Rapporteur on Racial Equality and Racism was appointed; the term of the appointment; and whether the role is established on a statutory or an administrative basis.","Justice, Home Affairs and Migration",1652,1654
"396. Deputy Ken O'Flynn asked the Minister for Justice, Home Affairs and Migration which Department and Minister currently hold responsibility for the Office of the Special Rapporteur on Racial Equality and Racism; and to set out the reporting and oversight arrangements that apply to the role. [67965/26]",Justice,the minister for justice home affairs and migration which department and minister currently hold responsibility for the office of the special rapporteur on racial equality and racism and to set out the reporting and oversight arrangements that apply to the role 67965 26,2026-09-24,written,396,67965/26,Ken O'Flynn,KEN O'FLYNN,en,"To ask the Minister for Justice, Home Affairs and Migration which Department and Minister currently hold responsibility for the Office of the Special Rapporteur on Racial Equality and Racism; and to set out the reporting and oversight arrangements that apply to the role.","Justice, Home Affairs and Migration",1656,1658
"397. Deputy Ken O'Flynn asked the Minister for Justice, Home Affairs and Migration the declaration of interest and conflict of interest safeguards that apply to the Special Rapporteur on Racial Equality and Racism, having regard to any concurrent professional, commercial or advocacy activities of the office holder in the area of antiracism training and consultancy; and if he will make a statement on the matter. [67969/26]",Justice,the minister for justice home affairs and migration the declaration of interest and conflict of interest safeguards that apply to the special rapporteur on racial equality and racism having regard to any concurrent professional commercial or advocacy activities of the office holder in the area of antiracism training and consultancy and 67969 26,2026-09-24,written,397,67969/26,Ken O'Flynn,KEN O'FLYNN,en,"To ask the Minister for Justice, Home Affairs and Migration the declaration of interest and conflict of interest safeguards that apply to the Special Rapporteur on Racial Equality and Racism, having regard to any concurrent professional, commercial or advocacy activities of the office holder in the area of antiracism training and consultancy; and if he will make a statement on the matter.","Justice, Home Affairs and Migration",1660,1662
"398. Deputy Aidan Farrelly asked the Minister for Justice, Home Affairs and Migration to provide a county by county breakdown of the payments made to barristers in criminal legal aid payments for the individual months of May, June, July and August this year; and the amount paid out in criminal legal aid payments by county to barristers for the corresponding four months in 2025, in tabular form; and if he will make a statement on the matter. [67895/26]",Justice,the minister for justice home affairs and migration to provide a county by county breakdown of the payments made to barristers in criminal legal aid payments for the individual months of may june july and august this year and the amount paid out in criminal legal aid payments by county to barristers for the corresponding four months in 2025 in tabular form and 67895 26,2026-09-24,written,398,67895/26,Aidan Farrelly,AIDAN FARRELLY,en,"To ask the Minister for Justice, Home Affairs and Migration to provide a county by county breakdown of the payments made to barristers in criminal legal aid payments for the individual months of May, June, July and August this year; and the amount paid out in criminal legal aid payments by county to barristers for the corresponding four months in 2025, in tabular form; and if he will make a statement on the matter.","Justice, Home Affairs and Migration",1664,1666
"399. Deputy Ken O'Flynn asked the Minister for Justice, Home Affairs and Migration whether a code of conduct, terms of reference or standards of office apply to the Special Rapporteur on Racial Equality and Racism; and the procedure by which a member of the public may raise a concern or complaint regarding the office. [67968/26]",Justice,the minister for justice home affairs and migration whether a code of conduct terms of reference or standards of office apply to the special rapporteur on racial equality and racism and the procedure by which a member of the public may raise a concern or complaint regarding the office 67968 26,2026-09-24,written,399,67968/26,Ken O'Flynn,KEN O'FLYNN,en,"To ask the Minister for Justice, Home Affairs and Migration whether a code of conduct, terms of reference or standards of office apply to the Special Rapporteur on Racial Equality and Racism; and the procedure by which a member of the public may raise a concern or complaint regarding the office.","Justice, Home Affairs and Migration",1668,1670
"400. Deputy Ken O'Flynn asked the Minister for Justice, Home Affairs and Migration the total cost to the Exchequer of the Office of the Special Rapporteur on Racial Equality and Racism in each year since its establishment, including any fees, expenses or supports paid to the office holder; and the source of that funding. [67967/26]",Justice,the minister for justice home affairs and migration the total cost to the exchequer of the office of the special rapporteur on racial equality and racism in each year since its establishment including any fees expenses or supports paid to the office holder and the source of that funding 67967 26,2026-09-24,written,400,67967/26,Ken O'Flynn,KEN O'FLYNN,en,"To ask the Minister for Justice, Home Affairs and Migration the total cost to the Exchequer of the Office of the Special Rapporteur on Racial Equality and Racism in each year since its establishment, including any fees, expenses or supports paid to the office holder; and the source of that funding.","Justice, Home Affairs and Migration",1672,1674
"401. Deputy Michael Cahill asked the Minister for Justice, Home Affairs and Migration to urgently issue visas to Gaza students (details supplied); and if he will make a statement on the matter. [67882/26]",Justice,the minister for justice home affairs and migration to urgently issue visas to gaza students details supplied and 67882 26,2026-09-24,written,401,67882/26,Michael Cahill,MICHAEL CAHILL,en,"To ask the Minister for Justice, Home Affairs and Migration to urgently issue visas to Gaza students (details supplied); and if he will make a statement on the matter.","Justice, Home Affairs and Migration",1676,1678
"402. Deputy Eamon Scanlon asked the Minister for Justice, Home Affairs and Migration if he will provide a grandfather clause in the Irish Nationality and Citizenship (Amendment) Bill 2026 to ensure that marriages entered into before 2025 remain subject to the existing three-year residency requirement for spouses of Irish citizens. [67762/26]",Justice,the minister for justice home affairs and migration if he will provide a grandfather clause in the irish nationality and citizenship amendment bill 2026 to ensure that marriages entered into before 2025 remain subject to the existing three-year residency requirement for spouses of irish citizens 67762 26,2026-09-24,written,402,67762/26,Eamon Scanlon,EAMON SCANLON,en,"To ask the Minister for Justice, Home Affairs and Migration if he will provide a grandfather clause in the Irish Nationality and Citizenship (Amendment) Bill 2026 to ensure that marriages entered into before 2025 remain subject to the existing three-year residency requirement for spouses of Irish citizens.","Justice, Home Affairs and Migration",1680,1682
"403. Deputy Aidan Farrelly asked the Minister for Justice, Home Affairs and Migration to provide a county by county breakdown of the payments made to solicitors in criminal legal aid payments for the individual months of May, June, July and August this year; and the amount paid out in criminal legal aid payments by county to solicitors for the corresponding four months in 2025, in tabular form; and if will make a statement on the matter. [67891/26]",Justice,the minister for justice home affairs and migration to provide a county by county breakdown of the payments made to solicitors in criminal legal aid payments for the individual months of may june july and august this year and the amount paid out in criminal legal aid payments by county to solicitors for the corresponding four months in 2025 in tabular form and if will make a statement on the matter 67891 26,2026-09-24,written,403,67891/26,Aidan Farrelly,AIDAN FARRELLY,en,"To ask the Minister for Justice, Home Affairs and Migration to provide a county by county breakdown of the payments made to solicitors in criminal legal aid payments for the individual months of May, June, July and August this year; and the amount paid out in criminal legal aid payments by county to solicitors for the corresponding four months in 2025, in tabular form; and if will make a statement on the matter.","Justice, Home Affairs and Migration",1684,1686
"404. Deputy Aidan Farrelly asked the Minister for Justice, Home Affairs and Migration the total amounts that have been paid out to barristers in criminal legal aid payments for the individual months of May, June, July and August this year; and the amount paid out in criminal legal aid payments to barristers for the corresponding four months in 2025, in tabular form; and if can make a statement on the matter. [67889/26]",Justice,the minister for justice home affairs and migration the total amounts that have been paid out to barristers in criminal legal aid payments for the individual months of may june july and august this year and the amount paid out in criminal legal aid payments to barristers for the corresponding four months in 2025 in tabular form and if can make a statement on the matter 67889 26,2026-09-24,written,404,67889/26,Aidan Farrelly,AIDAN FARRELLY,en,"To ask the Minister for Justice, Home Affairs and Migration the total amounts that have been paid out to barristers in criminal legal aid payments for the individual months of May, June, July and August this year; and the amount paid out in criminal legal aid payments to barristers for the corresponding four months in 2025, in tabular form; and if can make a statement on the matter.","Justice, Home Affairs and Migration",1688,1690
"405. Deputy Aidan Farrelly asked the Minister for Justice, Home Affairs and Migration the total amounts that have been paid out to solicitors in criminal legal aid payments for the individual months of May, June, July and August this year; and the amount paid out in criminal legal aid payments to solicitors for the corresponding four months in 2025, in tabular form; and if will make a statement on the matter. [67886/26]",Justice,the minister for justice home affairs and migration the total amounts that have been paid out to solicitors in criminal legal aid payments for the individual months of may june july and august this year and the amount paid out in criminal legal aid payments to solicitors for the corresponding four months in 2025 in tabular form and if will make a statement on the matter 67886 26,2026-09-24,written,405,67886/26,Aidan Farrelly,AIDAN FARRELLY,en,"To ask the Minister for Justice, Home Affairs and Migration the total amounts that have been paid out to solicitors in criminal legal aid payments for the individual months of May, June, July and August this year; and the amount paid out in criminal legal aid payments to solicitors for the corresponding four months in 2025, in tabular form; and if will make a statement on the matter.","Justice, Home Affairs and Migration",1692,1694
"406. Deputy Eoin Ó Broin asked the Minister for Justice, Home Affairs and Migration if he will consider and reply to correspondence from an organisation regarding the points relevant to his Department (details supplied). [67977/26]",Justice,the minister for justice home affairs and migration if he will consider and reply to correspondence from an organisation regarding the points relevant to his department details supplied 67977 26,2026-09-24,written,406,67977/26,Eoin Ó Broin,EOIN Ó BROIN,en,"To ask the Minister for Justice, Home Affairs and Migration if he will consider and reply to correspondence from an organisation regarding the points relevant to his Department (details supplied).","Justice, Home Affairs and Migration",1696,1698
"407. Deputy Conor Sheehan asked the Minister for Justice, Home Affairs and Migration when the outstanding visa appeals for Palestinian nationals seeking to study in Ireland will be processed, given that third-level courses have already commenced for the current academic year and students risk losing their placements; and the specific criteria or differentiating factors that distinguished the 46 applications from Palestinian nationals that were recently granted visas from those that remain pending or have been refused. [67867/26]",Justice,the minister for justice home affairs and migration when the outstanding visa appeals for palestinian nationals seeking to study in ireland will be processed given that third-level courses have already commenced for the current academic year and students risk losing their placements and the specific criteria or differentiating factors that distinguished the 46 applications from palestinian nationals that were recently granted visas from those that remain pending or have been refused 67867 26,2026-09-24,written,407,67867/26,Conor Sheehan,CONOR SHEEHAN,en,"To ask the Minister for Justice, Home Affairs and Migration when the outstanding visa appeals for Palestinian nationals seeking to study in Ireland will be processed, given that third-level courses have already commenced for the current academic year and students risk losing their placements; and the specific criteria or differentiating factors that distinguished the 46 applications from Palestinian nationals that were recently granted visas from those that remain pending or have been refused.","Justice, Home Affairs and Migration",1700,1702
"408. Deputy Cathy Bennett asked the Minister for Justice, Home Affairs and Migration if he has considered the suspension of visa free travel for Israeli citizens; and the mechanisms by which he ensures that individuals who may have committed war crimes in Gaza in the course of Israel's genocide do not pose a risk to the safety of Irish communities. [67866/26]",Justice,the minister for justice home affairs and migration if he has considered the suspension of visa free travel for israeli citizens and the mechanisms by which he ensures that individuals who may have committed war crimes in gaza in the course of israel s genocide do not pose a risk to the safety of irish communities 67866 26,2026-09-24,written,408,67866/26,Cathy Bennett,CATHY BENNETT,en,"To ask the Minister for Justice, Home Affairs and Migration if he has considered the suspension of visa free travel for Israeli citizens; and the mechanisms by which he ensures that individuals who may have committed war crimes in Gaza in the course of Israel's genocide do not pose a risk to the safety of Irish communities.","Justice, Home Affairs and Migration",1704,1706
"409. Deputy John Connolly asked the Minister for Justice, Home Affairs and Migration the number of arrests made for public order offences within Galway city in each month for 2025 and to date in 2026. [67842/26]",Justice,the minister for justice home affairs and migration the number of arrests made for public order offences within galway city in each month for 2025 and to date in 2026 67842 26,2026-09-24,written,409,67842/26,John Connolly,JOHN CONNOLLY,en,"To ask the Minister for Justice, Home Affairs and Migration the number of arrests made for public order offences within Galway city in each month for 2025 and to date in 2026.","Justice, Home Affairs and Migration",1708,1710
"410. Deputy Ruth Coppinger asked the Minister for Justice, Home Affairs and Migration his plans to ensure that students who have had their visas rejected coming from Palestine will have any appeals to this refusal looked at in as little time as possible. [67834/26]",Justice,the minister for justice home affairs and migration his plans to ensure that students who have had their visas rejected coming from palestine will have any appeals to this refusal looked at in as little time as possible 67834 26,2026-09-24,written,410,67834/26,Ruth Coppinger,RUTH COPPINGER,en,"To ask the Minister for Justice, Home Affairs and Migration his plans to ensure that students who have had their visas rejected coming from Palestine will have any appeals to this refusal looked at in as little time as possible.","Justice, Home Affairs and Migration",1712,1714
"411. Deputy John Mcguinness asked the Minister for Agriculture, Food and the Marine when a decision can be expected in respect of the reconsideration of afforestation application (details supplied) following the decision of the Forestry Appeals Committee to set aside and remit the original decision; whether his Department has set a target timeframe for the reconsideration of remitted cases; and if he will provide a specific timeframe for the conclusion of this case; and if he will make a statement on the matter. [67812/26]",Agriculture,the minister for agriculture food and the marine when a decision can be expected in respect of the reconsideration of afforestation application details supplied following the decision of the forestry appeals committee to set aside and remit the original decision whether his department has set a target timeframe for the reconsideration of remitted cases and if he will provide a specific timeframe for the conclusion of this case and 67812 26,2026-09-24,written,411,67812/26,John Mcguinness,JOHN MCGUINNESS,en,"To ask the Minister for Agriculture, Food and the Marine when a decision can be expected in respect of the reconsideration of afforestation application (details supplied) following the decision of the Forestry Appeals Committee to set aside and remit the original decision; whether his Department has set a target timeframe for the reconsideration of remitted cases; and if he will provide a specific timeframe for the conclusion of this case; and if he will make a statement on the matter.","Agriculture, Food and the Marine",1719,1721
"412. Deputy Michael Cahill asked the Minister for Agriculture, Food and the Marine for an update on the engagement between his Department and an organisation (details supplied); and if he will make a statement on the matter. [67964/26]",Agriculture,the minister for agriculture food and the marine for an update on the engagement between his department and an organisation details supplied and 67964 26,2026-09-24,written,412,67964/26,Michael Cahill,MICHAEL CAHILL,en,"To ask the Minister for Agriculture, Food and the Marine for an update on the engagement between his Department and an organisation (details supplied); and if he will make a statement on the matter.","Agriculture, Food and the Marine",1723,1725
"413. Deputy John Connolly asked the Minister for Agriculture, Food and the Marine when his Department will publish the report of the Food Vision Seafood Sector Group established last year. [67855/26]",Agriculture,the minister for agriculture food and the marine when his department will publish the report of the food vision seafood sector group established last year 67855 26,2026-09-24,written,413,67855/26,John Connolly,JOHN CONNOLLY,en,"To ask the Minister for Agriculture, Food and the Marine when his Department will publish the report of the Food Vision Seafood Sector Group established last year.","Agriculture, Food and the Marine",1727,1729
"414. Deputy Paul Murphy asked the Minister for Agriculture, Food and the Marine if his Department will review its position in relation to requests for records concerning the use of snares to capture badgers; whether searches for such records will encompass records described using terms (details supplied); and whether his Department continues to maintain that requests referring to “snares” do not encompass the stopped cable or body restraints used in its badger capture programme. [68016/26]",Agriculture,the minister for agriculture food and the marine if his department will review its position requests for records concerning the use of snares to capture badgers whether searches for such records will encompass records described using terms details supplied and whether his department continues to maintain that requests referring to snares do not encompass the stopped cable or body restraints used in its badger capture programme 68016 26,2026-09-24,written,414,68016/26,Paul Murphy,PAUL MURPHY,en,"To ask the Minister for Agriculture, Food and the Marine if his Department will review its position in relation to requests for records concerning the use of snares to capture badgers; whether searches for such records will encompass records described using terms (details supplied); and whether his Department continues to maintain that requests referring to “snares” do not encompass the stopped cable or body restraints used in its badger capture programme.","Agriculture, Food and the Marine",1731,1733
"415. Deputy Paul Murphy asked the Minister for Agriculture, Food and the Marine if he is aware that, in official correspondence dated 15 March 2024 concerning the Department’s badger capture programme, the Head of the Wildlife Unit referred to the “total number dead in snare/cage” and to “non-target animals captured in snares/cages”, before referring to those capture devices as “restraints”; whether his Department accepts that the term “snare” was being used by its Wildlife Unit to describe the stopped cable or body restraints used to capture badgers; and, if not, to identify precisely the devices the Head of the Wildlife Unit was referring to as “snares”. [68013/26]",Agriculture,the minister for agriculture food and the marine if he is aware that in official correspondence dated 15 march 2024 concerning the department s badger capture programme the head of the wildlife unit referred to the total number dead in snare cage and to non-target animals captured in snares cages before referring to those capture devices as restraints whether his department accepts that the term snare was being used by its wildlife unit to describe the stopped cable or body restraints used to capture badgers and if not to identify precisely the devices the head of the wildlife unit was referring to as snares 68013 26,2026-09-24,written,415,68013/26,Paul Murphy,PAUL MURPHY,en,"To ask the Minister for Agriculture, Food and the Marine if he is aware that, in official correspondence dated 15 March 2024 concerning the Department’s badger capture programme, the Head of the Wildlife Unit referred to the “total number dead in snare/cage” and to “non-target animals captured in snares/cages”, before referring to those capture devices as “restraints”; whether his Department accepts that the term “snare” was being used by its Wildlife Unit to describe the stopped cable or body restraints used to capture badgers; and, if not, to identify precisely the devices the Head of the Wildlife Unit was referring to as “snares”.","Agriculture, Food and the Marine",1735,1737
"416. Deputy Eamon Scanlon asked the Minister for Agriculture, Food and the Marine for an update on the development of the new Regional Veterinary Laboratory in Sligo; the current status of the project; the anticipated timeline for planning, tendering and construction; and the expected completion date. [67803/26]",Agriculture,the minister for agriculture food and the marine for an update on the development of the new regional veterinary laboratory in sligo the current status of the project the anticipated timeline for planning tendering and construction and the expected completion date 67803 26,2026-09-24,written,416,67803/26,Eamon Scanlon,EAMON SCANLON,en,"To ask the Minister for Agriculture, Food and the Marine for an update on the development of the new Regional Veterinary Laboratory in Sligo; the current status of the project; the anticipated timeline for planning, tendering and construction; and the expected completion date.","Agriculture, Food and the Marine",1739,1741
